experiment_id,timestamp,seed,path_length,num_searchers,time_budget,sample_ratio,heterogeneous_terrain,key_position,success,key_found_by,total_time_used,sampling_time,execution_time,time_remaining,cells_searched,coverage_rate,time_efficiency,search_efficiency,selected_strategy,selection_confidence
mas_full_study_0511,2026-01-28T10:10:40.012938,2510,50,5,30.0,0.15,True,27,False,,30.02687855247521,4.5,25.5,0.0,18,0.36,0.0,0.7058823529411765,greedy_nearest,1.0
mas_full_study_0512,2026-01-28T10:10:40.014556,2511,50,5,30.0,0.15,True,17,True,4,24.803680789036314,4.5,25.5,5.196319210963686,20,0.4,0.17321064036545622,0.7843137254901961,greedy_nearest,1.0
mas_full_study_0513,2026-01-28T10:10:40.015125,2512,50,5,30.0,0.15,True,35,False,,30.936026833265004,4.5,25.5,0.0,18,0.36,0.0,0.7058823529411765,greedy_nearest,1.0
mas_full_study_0514,2026-01-28T10:10:40.016139,2513,50,5,30.0,0.15,True,41,False,,30.469327668808535,4.5,25.5,0.0,25,0.5,0.0,0.9803921568627451,greedy_nearest,1.0
mas_full_study_0515,2026-01-28T10:10:40.017144,2514,50,5,30.0,0.15,True,5,True,0,26.997988466235636,4.5,25.5,3.002011533764364,26,0.52,0.1000670511254788,1.0196078431372548,greedy_nearest,1.0
mas_full_study_0516,2026-01-28T10:10:40.018171,2515,50,5,30.0,0.15,True,8,False,,30.091500020259478,4.5,25.5,0.0,33,0.66,0.0,1.2941176470588236,greedy_nearest,1.0
mas_full_study_0517,2026-01-28T10:10:40.020188,2516,50,5,30.0,0.15,True,27,False,,30.1504169835262,4.5,25.5,0.0,33,0.66,0.0,1.2941176470588236,greedy_nearest,1.0
mas_full_study_0518,2026-01-28T10:10:40.020188,2517,50,5,30.0,0.15,True,36,True,4,9.991108509839858,4.5,25.5,20.008891490160142,5,0.1,0.6669630496720047,0.19607843137254902,greedy_nearest,1.0
mas_full_study_0519,2026-01-28T10:10:40.021195,2518,50,5,30.0,0.15,True,13,True,1,25.05544247322681,4.5,25.5,4.944557526773188,17,0.34,0.16481858422577295,0.6666666666666666,greedy_nearest,1.0
mas_full_study_0520,2026-01-28T10:10:40.022194,2519,50,5,30.0,0.15,True,37,False,,30.04575317094384,4.5,25.5,0.0,22,0.44,0.0,0.8627450980392157,greedy_nearest,1.0
mas_full_study_0521,2026-01-28T10:10:40.024562,2520,50,5,30.0,0.15,True,12,False,,30.242252440059485,4.5,25.5,0.0,30,0.6,0.0,1.1764705882352942,greedy_nearest,1.0
mas_full_study_0522,2026-01-28T10:10:40.026101,2521,50,5,30.0,0.15,True,9,False,,30.158543384959934,4.5,25.5,0.0,37,0.74,0.0,1.4509803921568627,greedy_nearest,1.0
mas_full_study_0523,2026-01-28T10:10:40.026750,2522,50,5,30.0,0.15,True,12,False,,30.178101336289245,4.5,25.5,0.0,28,0.56,0.0,1.0980392156862746,greedy_nearest,1.0
mas_full_study_0524,2026-01-28T10:10:40.028771,2523,50,5,30.0,0.15,True,31,False,,30.01716890131589,4.5,25.5,0.0,34,0.68,0.0,1.3333333333333333,greedy_nearest,1.0
mas_full_study_0525,2026-01-28T10:10:40.030230,2524,50,5,30.0,0.15,True,7,True,0,30.02840587531388,4.5,25.5,0.0,36,0.72,0.0,1.411764705882353,greedy_nearest,1.0
mas_full_study_0526,2026-01-28T10:10:40.031238,2525,50,5,30.0,0.15,True,34,False,,30.786724997318775,4.5,25.5,0.0,26,0.52,0.0,1.0196078431372548,greedy_nearest,1.0
mas_full_study_0527,2026-01-28T10:10:40.032236,2526,50,5,30.0,0.15,True,20,True,2,3.6758091961588795,4.5,25.5,26.32419080384112,3,0.06,0.877473026794704,0.11764705882352941,greedy_nearest,1.0
mas_full_study_0528,2026-01-28T10:10:40.032236,2527,50,5,30.0,0.15,True,44,False,,30.08476553056857,4.5,25.5,0.0,14,0.28,0.0,0.5490196078431373,greedy_nearest,1.0
mas_full_study_0529,2026-01-28T10:10:40.033238,2528,50,5,30.0,0.15,True,40,False,,30.163451457674775,4.5,25.5,0.0,37,0.74,0.0,1.4509803921568627,greedy_nearest,1.0
mas_full_study_0530,2026-01-28T10:10:40.035303,2529,50,5,30.0,0.15,True,22,False,,30.311724483581685,4.5,25.5,0.0,27,0.54,0.0,1.0588235294117647,greedy_nearest,1.0
mas_full_study_0531,2026-01-28T10:10:40.036316,2530,50,5,30.0,0.15,True,20,False,,30.19812457585947,4.5,25.5,0.0,20,0.4,0.0,0.7843137254901961,greedy_nearest,1.0
mas_full_study_0532,2026-01-28T10:10:40.036923,2531,50,5,30.0,0.15,True,16,True,2,22.094047114833277,4.5,25.5,7.905952885166723,18,0.36,0.2635317628388908,0.7058823529411765,greedy_nearest,1.0
mas_full_study_0533,2026-01-28T10:10:40.037937,2532,50,5,30.0,0.15,True,8,False,,30.020633474803066,4.5,25.5,0.0,26,0.52,0.0,1.0196078431372548,greedy_nearest,1.0
mas_full_study_0534,2026-01-28T10:10:40.038933,2533,50,5,30.0,0.15,True,40,False,,30.284825698942434,4.5,25.5,0.0,29,0.58,0.0,1.1372549019607843,greedy_nearest,1.0
mas_full_study_0535,2026-01-28T10:10:40.040954,2534,50,5,30.0,0.15,True,27,False,,30.325553568126107,4.5,25.5,0.0,34,0.68,0.0,1.3333333333333333,greedy_nearest,1.0
mas_full_study_0536,2026-01-28T10:10:40.040954,2535,50,5,30.0,0.15,True,49,True,2,7.99377060164672,4.5,25.5,22.00622939835328,3,0.06,0.7335409799451094,0.11764705882352941,greedy_nearest,1.0
mas_full_study_0537,2026-01-28T10:10:40.041958,2536,50,5,30.0,0.15,True,23,False,,30.551035826310436,4.5,25.5,0.0,22,0.44,0.0,0.8627450980392157,greedy_nearest,1.0
mas_full_study_0538,2026-01-28T10:10:40.042956,2537,50,5,30.0,0.15,True,32,False,,30.58590613330951,4.5,25.5,0.0,34,0.68,0.0,1.3333333333333333,greedy_nearest,1.0
mas_full_study_0539,2026-01-28T10:10:40.044466,2538,50,5,30.0,0.15,True,44,False,,30.72639839970791,4.5,25.5,0.0,18,0.36,0.0,0.7058823529411765,greedy_nearest,1.0
mas_full_study_0540,2026-01-28T10:10:40.046057,2539,50,5,30.0,0.15,True,4,True,0,24.47951638521472,4.5,25.5,5.520483614785281,21,0.42,0.1840161204928427,0.8235294117647058,greedy_nearest,1.0
mas_full_study_0541,2026-01-28T10:10:40.046057,2540,50,5,30.0,0.15,True,30,True,3,21.11606945578529,4.5,25.5,8.88393054421471,9,0.18,0.2961310181404903,0.35294117647058826,greedy_nearest,1.0
mas_full_study_0542,2026-01-28T10:10:40.047095,2541,50,5,30.0,0.15,True,7,False,,30.309386343714195,4.5,25.5,0.0,25,0.5,0.0,0.9803921568627451,greedy_nearest,1.0
mas_full_study_0543,2026-01-28T10:10:40.048127,2542,50,5,30.0,0.15,True,45,False,,30.72144727432393,4.5,25.5,0.0,18,0.36,0.0,0.7058823529411765,greedy_nearest,1.0
mas_full_study_0544,2026-01-28T10:10:40.049100,2543,50,5,30.0,0.15,True,47,False,,30.648884202763636,4.5,25.5,0.0,28,0.56,0.0,1.0980392156862746,greedy_nearest,1.0
mas_full_study_0545,2026-01-28T10:10:40.050096,2544,50,5,30.0,0.15,True,12,True,1,17.812072337124516,4.5,25.5,12.187927662875484,12,0.24,0.4062642554291828,0.47058823529411764,greedy_nearest,1.0
mas_full_study_0546,2026-01-28T10:10:40.052126,2545,50,5,30.0,0.15,True,19,False,,30.251895123763113,4.5,25.5,0.0,31,0.62,0.0,1.2156862745098038,greedy_nearest,1.0
mas_full_study_0547,2026-01-28T10:10:40.053244,2546,50,5,30.0,0.15,True,40,False,,30.739447432880997,4.5,25.5,0.0,30,0.6,0.0,1.1764705882352942,greedy_nearest,1.0
mas_full_study_0548,2026-01-28T10:10:40.054265,2547,50,5,30.0,0.15,True,35,False,,31.423811563624678,4.5,25.5,0.0,20,0.4,0.0,0.7843137254901961,greedy_nearest,1.0
mas_full_study_0549,2026-01-28T10:10:40.054777,2548,50,5,30.0,0.15,True,23,False,,30.765681738073376,4.5,25.5,0.0,24,0.48,0.0,0.9411764705882353,greedy_nearest,1.0
mas_full_study_0550,2026-01-28T10:10:40.055306,2549,50,5,30.0,0.15,True,18,True,3,6.2660218229778515,4.5,25.5,23.73397817702215,4,0.08,0.7911326059007383,0.1568627450980392,greedy_nearest,1.0
mas_full_study_0551,2026-01-28T10:10:40.056346,2700,50,7,30.0,0.15,True,21,True,3,5.421675798955507,4.5,25.5,24.578324201044495,4,0.08,0.8192774733681498,0.1568627450980392,greedy_nearest,1.0
mas_full_study_0552,2026-01-28T10:10:40.056912,2701,50,7,30.0,0.15,True,18,False,,30.350334178809852,4.5,25.5,0.0,22,0.44,0.0,0.8627450980392157,greedy_nearest,1.0
mas_full_study_0553,2026-01-28T10:10:40.057484,2702,50,7,30.0,0.15,True,2,True,6,12.778292330046364,4.5,25.5,17.221707669953638,7,0.14,0.574056922331788,0.27450980392156865,greedy_nearest,1.0
mas_full_study_0554,2026-01-28T10:10:40.059009,2703,50,7,30.0,0.15,True,35,False,,30.10275776308917,4.5,25.5,0.0,31,0.62,0.0,1.2156862745098038,greedy_nearest,1.0
mas_full_study_0555,2026-01-28T10:10:40.059583,2704,50,7,30.0,0.15,True,20,True,4,27.043405683528796,4.5,25.5,2.956594316471204,26,0.52,0.09855314388237346,1.0196078431372548,greedy_nearest,1.0
mas_full_study_0556,2026-01-28T10:10:40.061198,2705,50,7,30.0,0.15,True,20,False,,30.029576010922572,4.5,25.5,0.0,31,0.62,0.0,1.2156862745098038,greedy_nearest,1.0
mas_full_study_0557,2026-01-28T10:10:40.061745,2706,50,7,30.0,0.15,True,7,False,,32.47086148748241,4.5,25.5,0.0,14,0.28,0.0,0.5490196078431373,greedy_nearest,1.0
mas_full_study_0558,2026-01-28T10:10:40.062801,2707,50,7,30.0,0.15,True,46,False,,31.506517745227423,4.5,25.5,0.0,31,0.62,0.0,1.2156862745098038,greedy_nearest,1.0
mas_full_study_0559,2026-01-28T10:10:40.063362,2708,50,7,30.0,0.15,True,20,False,,30.250052480636725,4.5,25.5,0.0,13,0.26,0.0,0.5098039215686274,greedy_nearest,1.0
mas_full_study_0560,2026-01-28T10:10:40.064471,2709,50,7,30.0,0.15,True,23,True,3,20.00001343158461,4.5,25.5,9.999986568415391,11,0.22,0.3333328856138464,0.43137254901960786,greedy_nearest,1.0
mas_full_study_0561,2026-01-28T10:10:40.064994,2710,50,7,30.0,0.15,True,12,True,6,31.78932951788407,4.5,25.5,0.0,28,0.56,0.0,1.0980392156862746,greedy_nearest,1.0
mas_full_study_0562,2026-01-28T10:10:40.066083,2711,50,7,30.0,0.15,True,4,True,4,20.439935016816552,4.5,25.5,9.560064983183448,12,0.24,0.31866883277278163,0.47058823529411764,greedy_nearest,1.0
mas_full_study_0563,2026-01-28T10:10:40.066083,2712,50,7,30.0,0.15,True,41,False,,32.564829279063986,4.5,25.5,0.0,14,0.28,0.0,0.5490196078431373,greedy_nearest,1.0
mas_full_study_0564,2026-01-28T10:10:40.068378,2713,50,7,30.0,0.15,True,8,False,,30.083952060301716,4.5,25.5,0.0,28,0.56,0.0,1.0980392156862746,greedy_nearest,1.0
mas_full_study_0565,2026-01-28T10:10:40.069569,2714,50,7,30.0,0.15,True,36,False,,31.768721817215617,4.5,25.5,0.0,35,0.7,0.0,1.3725490196078431,greedy_nearest,1.0
mas_full_study_0566,2026-01-28T10:10:40.071597,2715,50,7,30.0,0.15,True,22,False,,30.164292749094827,4.5,25.5,0.0,29,0.58,0.0,1.1372549019607843,greedy_nearest,1.0
mas_full_study_0567,2026-01-28T10:10:40.072632,2716,50,7,30.0,0.15,True,35,False,,30.730190078216992,4.5,25.5,0.0,26,0.52,0.0,1.0196078431372548,greedy_nearest,1.0
mas_full_study_0568,2026-01-28T10:10:40.073665,2717,50,7,30.0,0.15,True,8,False,,31.094608900115468,4.5,25.5,0.0,27,0.54,0.0,1.0588235294117647,greedy_nearest,1.0
mas_full_study_0569,2026-01-28T10:10:40.074720,2718,50,7,30.0,0.15,True,8,False,,32.71560002125487,4.5,25.5,0.0,14,0.28,0.0,0.5490196078431373,greedy_nearest,1.0
mas_full_study_0570,2026-01-28T10:10:40.075325,2719,50,7,30.0,0.15,True,11,True,5,25.540339998749364,4.5,25.5,4.459660001250636,20,0.4,0.1486553333750212,0.7843137254901961,greedy_nearest,1.0
mas_full_study_0571,2026-01-28T10:10:40.076664,2720,50,7,30.0,0.15,True,31,True,6,25.090398414329794,4.5,25.5,4.909601585670206,21,0.42,0.16365338618900688,0.8235294117647058,greedy_nearest,1.0
mas_full_study_0572,2026-01-28T10:10:40.077252,2721,50,7,30.0,0.15,True,26,False,,30.6250602730085,4.5,25.5,0.0,28,0.56,0.0,1.0980392156862746,greedy_nearest,1.0
mas_full_study_0573,2026-01-28T10:10:40.078308,2722,50,7,30.0,0.15,True,40,False,,30.244094600667733,4.5,25.5,0.0,27,0.54,0.0,1.0588235294117647,greedy_nearest,1.0
mas_full_study_0574,2026-01-28T10:10:40.079749,2723,50,7,30.0,0.15,True,20,True,4,29.869069290902402,4.5,25.5,0.13093070909759774,26,0.52,0.0043643569699199245,1.0196078431372548,greedy_nearest,1.0
mas_full_study_0575,2026-01-28T10:10:40.079749,2724,50,7,30.0,0.15,True,49,True,4,11.183098946343044,4.5,25.5,18.816901053656956,5,0.1,0.6272300351218986,0.19607843137254902,greedy_nearest,1.0
mas_full_study_0576,2026-01-28T10:10:40.080756,2725,50,7,30.0,0.15,True,37,False,,30.68862473481512,4.5,25.5,0.0,29,0.58,0.0,1.1372549019607843,greedy_nearest,1.0
mas_full_study_0577,2026-01-28T10:10:40.081772,2726,50,7,30.0,0.15,True,22,True,3,18.29936465739454,4.5,25.5,11.700635342605459,11,0.22,0.3900211780868486,0.43137254901960786,greedy_nearest,1.0
mas_full_study_0578,2026-01-28T10:10:40.082808,2727,50,7,30.0,0.15,True,6,True,6,24.044103246445204,4.5,25.5,5.955896753554796,14,0.28,0.19852989178515987,0.5490196078431373,greedy_nearest,1.0
mas_full_study_0579,2026-01-28T10:10:40.082808,2728,50,7,30.0,0.15,True,13,False,,30.45333259996421,4.5,25.5,0.0,29,0.58,0.0,1.1372549019607843,greedy_nearest,1.0
mas_full_study_0580,2026-01-28T10:10:40.084689,2729,50,7,30.0,0.15,True,12,True,4,7.9551941343383366,4.5,25.5,22.044805865661665,5,0.1,0.7348268621887222,0.19607843137254902,greedy_nearest,1.0
mas_full_study_0581,2026-01-28T10:10:40.086452,2730,50,7,30.0,0.15,True,18,True,2,29.471016281686843,4.5,25.5,0.5289837183131567,31,0.62,0.017632790610438556,1.2156862745098038,greedy_nearest,1.0
mas_full_study_0582,2026-01-28T10:10:40.087446,2731,50,7,30.0,0.15,True,30,True,6,24.24459139938008,4.5,25.5,5.755408600619919,14,0.28,0.19184695335399732,0.5490196078431373,greedy_nearest,1.0
mas_full_study_0583,2026-01-28T10:10:40.088460,2732,50,7,30.0,0.15,True,34,False,,30.119541512850994,4.5,25.5,0.0,32,0.64,0.0,1.2549019607843137,greedy_nearest,1.0
mas_full_study_0584,2026-01-28T10:10:40.089506,2733,50,7,30.0,0.15,True,39,False,,30.564729213531326,4.5,25.5,0.0,26,0.52,0.0,1.0196078431372548,greedy_nearest,1.0
mas_full_study_0585,2026-01-28T10:10:40.090492,2734,50,7,30.0,0.15,True,6,True,4,5.889356488074507,4.5,25.5,24.110643511925492,5,0.1,0.8036881170641831,0.19607843137254902,greedy_nearest,1.0
mas_full_study_0586,2026-01-28T10:10:40.091530,2735,50,7,30.0,0.15,True,2,True,0,15.223590836147944,4.5,25.5,14.776409163852056,8,0.16,0.49254697212840187,0.3137254901960784,greedy_nearest,1.0
mas_full_study_0587,2026-01-28T10:10:40.091530,2736,50,7,30.0,0.15,True,35,True,5,10.682309657861202,4.5,25.5,19.317690342138796,6,0.12,0.6439230114046265,0.23529411764705882,greedy_nearest,1.0
mas_full_study_0588,2026-01-28T10:10:40.093146,2737,50,7,30.0,0.15,True,0,True,0,0.05,4.5,25.5,29.95,1,0.02,0.9983333333333333,0.0392156862745098,greedy_nearest,1.0
mas_full_study_0589,2026-01-28T10:10:40.093146,2738,50,7,30.0,0.15,True,24,True,3,28.985259565689468,4.5,25.5,1.0147404343105322,25,0.5,0.03382468114368441,0.9803921568627451,greedy_nearest,1.0
mas_full_study_0590,2026-01-28T10:10:40.094929,2739,50,7,30.0,0.15,True,27,False,,30.067039369486285,4.5,25.5,0.0,31,0.62,0.0,1.2156862745098038,greedy_nearest,1.0
mas_full_study_0591,2026-01-28T10:10:40.095626,2740,50,7,30.0,0.15,True,36,False,,31.205061079319353,4.5,25.5,0.0,28,0.56,0.0,1.0980392156862746,greedy_nearest,1.0
mas_full_study_0592,2026-01-28T10:10:40.097622,2741,50,7,30.0,0.15,True,46,True,4,26.516050391493646,4.5,25.5,3.4839496085063537,26,0.52,0.11613165361687845,1.0196078431372548,greedy_nearest,1.0
mas_full_study_0593,2026-01-28T10:10:40.098767,2742,50,7,30.0,0.15,True,42,False,,30.721227514995764,4.5,25.5,0.0,28,0.56,0.0,1.0980392156862746,greedy_nearest,1.0
mas_full_study_0594,2026-01-28T10:10:40.099702,2743,50,7,30.0,0.15,True,25,True,3,28.31546296269554,4.5,25.5,1.6845370373044588,32,0.64,0.05615123457681529,1.2549019607843137,greedy_nearest,1.0
mas_full_study_0595,2026-01-28T10:10:40.101739,2744,50,7,30.0,0.15,True,16,True,2,23.995979799916462,4.5,25.5,6.004020200083538,17,0.34,0.20013400666945128,0.6666666666666666,greedy_nearest,1.0
mas_full_study_0596,2026-01-28T10:10:40.101739,2745,50,7,30.0,0.15,True,23,False,,30.147780835849645,4.5,25.5,0.0,14,0.28,0.0,0.5490196078431373,greedy_nearest,1.0
mas_full_study_0597,2026-01-28T10:10:40.103714,2746,50,7,30.0,0.15,True,44,False,,33.13419213898131,4.5,25.5,0.0,35,0.7,0.0,1.3725490196078431,greedy_nearest,1.0
mas_full_study_0598,2026-01-28T10:10:40.104775,2747,50,7,30.0,0.15,True,42,False,,30.92571113166148,4.5,25.5,0.0,27,0.54,0.0,1.0588235294117647,greedy_nearest,1.0
mas_full_study_0599,2026-01-28T10:10:40.106404,2748,50,7,30.0,0.15,True,40,False,,30.429628085316807,4.5,25.5,0.0,30,0.6,0.0,1.1764705882352942,greedy_nearest,1.0
mas_full_study_0600,2026-01-28T10:10:40.106777,2749,50,7,30.0,0.15,True,8,False,,35.42649830521183,4.5,25.5,0.0,14,0.28,0.0,0.5490196078431373,greedy_nearest,1.0
mas_full_study_0601,2026-01-28T10:10:40.107866,3000,50,10,30.0,0.15,True,22,False,,31.455309463185205,4.5,25.5,0.0,18,0.36,0.0,0.7058823529411765,greedy_nearest,1.0
mas_full_study_0602,2026-01-28T10:10:40.108881,3001,50,10,30.0,0.15,True,38,False,,30.705643390050785,4.5,25.5,0.0,21,0.42,0.0,0.8235294117647058,greedy_nearest,1.0
mas_full_study_0603,2026-01-28T10:10:40.109854,3002,50,10,30.0,0.15,True,10,True,8,28.0487160263933,4.5,25.5,1.9512839736066994,19,0.38,0.06504279912022332,0.7450980392156863,greedy_nearest,1.0
mas_full_study_0604,2026-01-28T10:10:40.110853,3003,50,10,30.0,0.15,True,48,True,6,24.987842563698344,4.5,25.5,5.012157436301656,17,0.34,0.16707191454338854,0.6666666666666666,greedy_nearest,1.0
mas_full_study_0605,2026-01-28T10:10:40.111854,3004,50,10,30.0,0.15,True,13,False,,30.031596806709242,4.5,25.5,0.0,20,0.4,0.0,0.7843137254901961,greedy_nearest,1.0
mas_full_study_0606,2026-01-28T10:10:40.112849,3005,50,10,30.0,0.15,True,7,True,1,28.56770281553986,4.5,25.5,1.4322971844601398,22,0.44,0.04774323948200466,0.8627450980392157,greedy_nearest,1.0
mas_full_study_0607,2026-01-28T10:10:40.114369,3006,50,10,30.0,0.15,True,36,False,,30.061903087642264,4.5,25.5,0.0,18,0.36,0.0,0.7058823529411765,greedy_nearest,1.0
mas_full_study_0608,2026-01-28T10:10:40.115954,3007,50,10,30.0,0.15,True,33,False,,31.86097177989119,4.5,25.5,0.0,19,0.38,0.0,0.7450980392156863,greedy_nearest,1.0
mas_full_study_0609,2026-01-28T10:10:40.116982,3008,50,10,30.0,0.15,True,8,True,7,32.87884276857272,4.5,25.5,0.0,18,0.36,0.0,0.7058823529411765,greedy_nearest,1.0
mas_full_study_0610,2026-01-28T10:10:40.118061,3009,50,10,30.0,0.15,True,39,True,7,26.140644942667205,4.5,25.5,3.8593550573327953,18,0.36,0.12864516857775984,0.7058823529411765,greedy_nearest,1.0
mas_full_study_0611,2026-01-28T10:10:40.118680,3010,50,10,30.0,0.15,True,11,True,8,19.8999448390511,4.5,25.5,10.100055160948902,19,0.38,0.3366685053649634,0.7450980392156863,greedy_nearest,1.0
mas_full_study_0612,2026-01-28T10:10:40.120288,3011,50,10,30.0,0.15,True,30,False,,30.03360051949259,4.5,25.5,0.0,23,0.46,0.0,0.9019607843137255,greedy_nearest,1.0
mas_full_study_0613,2026-01-28T10:10:40.121449,3012,50,10,30.0,0.15,True,34,True,8,18.955754665135252,4.5,25.5,11.044245334864748,9,0.18,0.36814151116215826,0.35294117647058826,greedy_nearest,1.0
mas_full_study_0614,2026-01-28T10:10:40.122493,3013,50,10,30.0,0.15,True,5,False,,30.119524728149017,4.5,25.5,0.0,16,0.32,0.0,0.6274509803921569,greedy_nearest,1.0
mas_full_study_0615,2026-01-28T10:10:40.123036,3014,50,10,30.0,0.15,True,15,True,3,2.926489839563887,4.5,25.5,27.073510160436115,4,0.08,0.9024503386812038,0.1568627450980392,greedy_nearest,1.0
mas_full_study_0616,2026-01-28T10:10:40.123590,3015,50,10,30.0,0.15,True,20,True,4,5.541826112701234,4.5,25.5,24.458173887298766,5,0.1,0.8152724629099589,0.19607843137254902,greedy_nearest,1.0
mas_full_study_0617,2026-01-28T10:10:40.125182,3016,50,10,30.0,0.15,True,23,False,,30.13890012547496,4.5,25.5,0.0,28,0.56,0.0,1.0980392156862746,greedy_nearest,1.0
mas_full_study_0618,2026-01-28T10:10:40.125787,3017,50,10,30.0,0.15,True,30,False,,31.926803799853815,4.5,25.5,0.0,19,0.38,0.0,0.7450980392156863,greedy_nearest,1.0
mas_full_study_0619,2026-01-28T10:10:40.127326,3018,50,10,30.0,0.15,True,27,False,,30.228444616670146,4.5,25.5,0.0,31,0.62,0.0,1.2156862745098038,greedy_nearest,1.0
mas_full_study_0620,2026-01-28T10:10:40.127838,3019,50,10,30.0,0.15,True,9,False,,30.112820321419143,4.5,25.5,0.0,23,0.46,0.0,0.9019607843137255,greedy_nearest,1.0
mas_full_study_0621,2026-01-28T10:10:40.130005,3020,50,10,30.0,0.15,True,21,False,,30.46119706511685,4.5,25.5,0.0,23,0.46,0.0,0.9019607843137255,greedy_nearest,1.0
mas_full_study_0622,2026-01-28T10:10:40.130005,3021,50,10,30.0,0.15,True,47,False,,30.282717345367637,4.5,25.5,0.0,18,0.36,0.0,0.7058823529411765,greedy_nearest,1.0
mas_full_study_0623,2026-01-28T10:10:40.132071,3022,50,10,30.0,0.15,True,46,False,,30.222457799348433,4.5,25.5,0.0,28,0.56,0.0,1.0980392156862746,greedy_nearest,1.0
mas_full_study_0624,2026-01-28T10:10:40.134225,3023,50,10,30.0,0.15,True,28,False,,30.0333850035547,4.5,25.5,0.0,27,0.54,0.0,1.0588235294117647,greedy_nearest,1.0
mas_full_study_0625,2026-01-28T10:10:40.134790,3024,50,10,30.0,0.15,True,47,False,,32.3034565080708,4.5,25.5,0.0,17,0.34,0.0,0.6666666666666666,greedy_nearest,1.0
mas_full_study_0626,2026-01-28T10:10:40.135322,3025,50,10,30.0,0.15,True,13,True,0,26.98413412685134,4.5,25.5,3.015865873148659,21,0.42,0.10052886243828864,0.8235294117647058,greedy_nearest,1.0
mas_full_study_0627,2026-01-28T10:10:40.137441,3026,50,10,30.0,0.15,True,23,False,,30.534912455229534,4.5,25.5,0.0,22,0.44,0.0,0.8627450980392157,greedy_nearest,1.0
mas_full_study_0628,2026-01-28T10:10:40.138479,3027,50,10,30.0,0.15,True,24,False,,30.18147247425811,4.5,25.5,0.0,29,0.58,0.0,1.1372549019607843,greedy_nearest,1.0
mas_full_study_0629,2026-01-28T10:10:40.139016,3028,50,10,30.0,0.15,True,38,False,,30.233746187393677,4.5,25.5,0.0,17,0.34,0.0,0.6666666666666666,greedy_nearest,1.0
mas_full_study_0630,2026-01-28T10:10:40.140041,3029,50,10,30.0,0.15,True,7,True,6,22.741719360409128,4.5,25.5,7.258280639590872,17,0.34,0.2419426879863624,0.6666666666666666,greedy_nearest,1.0
mas_full_study_0631,2026-01-28T10:10:40.141023,3030,50,10,30.0,0.15,True,0,True,0,0.2,4.5,25.5,29.8,1,0.02,0.9933333333333334,0.0392156862745098,greedy_nearest,1.0
mas_full_study_0632,2026-01-28T10:10:40.141536,3031,50,10,30.0,0.15,True,8,True,8,19.998369929842966,4.5,25.5,10.001630070157034,9,0.18,0.3333876690052345,0.35294117647058826,greedy_nearest,1.0
mas_full_study_0633,2026-01-28T10:10:40.142981,3032,50,10,30.0,0.15,True,33,False,,30.385447180188947,4.5,25.5,0.0,18,0.36,0.0,0.7058823529411765,greedy_nearest,1.0
mas_full_study_0634,2026-01-28T10:10:40.142981,3033,50,10,30.0,0.15,True,1,True,1,0.5674664867014603,4.5,25.5,29.43253351329854,2,0.04,0.9810844504432847,0.0784313725490196,greedy_nearest,1.0
mas_full_study_0635,2026-01-28T10:10:40.145056,3034,50,10,30.0,0.15,True,36,False,,30.04513431381699,4.5,25.5,0.0,24,0.48,0.0,0.9411764705882353,greedy_nearest,1.0
mas_full_study_0636,2026-01-28T10:10:40.146088,3035,50,10,30.0,0.15,True,47,False,,30.184297136050315,4.5,25.5,0.0,19,0.38,0.0,0.7450980392156863,greedy_nearest,1.0
mas_full_study_0637,2026-01-28T10:10:40.148098,3036,50,10,30.0,0.15,True,10,True,8,27.588580723830116,4.5,25.5,2.411419276169884,19,0.38,0.08038064253899613,0.7450980392156863,greedy_nearest,1.0
mas_full_study_0638,2026-01-28T10:10:40.149136,3037,50,10,30.0,0.15,True,4,True,1,26.177627135474925,4.5,25.5,3.822372864525075,12,0.24,0.1274124288175025,0.47058823529411764,greedy_nearest,1.0
mas_full_study_0639,2026-01-28T10:10:40.150102,3038,50,10,30.0,0.15,True,7,False,,30.01773930634966,4.5,25.5,0.0,14,0.28,0.0,0.5490196078431373,greedy_nearest,1.0
mas_full_study_0640,2026-01-28T10:10:40.151139,3039,50,10,30.0,0.15,True,26,True,5,19.46191674093672,4.5,25.5,10.538083259063281,16,0.32,0.351269441968776,0.6274509803921569,greedy_nearest,1.0
mas_full_study_0641,2026-01-28T10:10:40.152103,3040,50,10,30.0,0.15,True,32,False,,34.888956983955346,4.5,25.5,0.0,19,0.38,0.0,0.7450980392156863,greedy_nearest,1.0
mas_full_study_0642,2026-01-28T10:10:40.153090,3041,50,10,30.0,0.15,True,29,False,,30.3666793452307,4.5,25.5,0.0,26,0.52,0.0,1.0196078431372548,greedy_nearest,1.0
mas_full_study_0643,2026-01-28T10:10:40.153090,3042,50,10,30.0,0.15,True,46,False,,30.130022776285266,4.5,25.5,0.0,25,0.5,0.0,0.9803921568627451,greedy_nearest,1.0
mas_full_study_0644,2026-01-28T10:10:40.155170,3043,50,10,30.0,0.15,True,33,False,,32.771279748572496,4.5,25.5,0.0,19,0.38,0.0,0.7450980392156863,greedy_nearest,1.0
mas_full_study_0645,2026-01-28T10:10:40.156187,3044,50,10,30.0,0.15,True,27,True,7,13.174222325541795,4.5,25.5,16.825777674458205,8,0.16,0.5608592558152735,0.3137254901960784,greedy_nearest,1.0
